genome_accession	query	uniprot	refseq	evalue	target
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	O02195	NP_523478	6.394e-18	AF-O02195-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	O17468	NP_572401	3.779e-17	AF-O17468-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	P16371	NP_001189293	2.126e-16	AF-P16371-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	P16371	NP_524514	2.126e-16	AF-P16371-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	P16371	NP_733133	2.126e-16	AF-P16371-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	P16371	NP_733134	2.126e-16	AF-P16371-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	P16371	NP_733135	2.126e-16	AF-P16371-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	P16371	NP_996298	2.126e-16	AF-P16371-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24338	NP_477431	4.921e-16	AF-Q24338-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9VKQ3	NP_609452	6.617e-16	AF-Q9VKQ3-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9VCN9	NP_651136	9.821e-16	AF-Q9VCN9-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9W328	NP_572572	1.139e-15	AF-Q9W328-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9VLN1	NP_609217	1.196e-15	AF-Q9VLN1-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9V7P1	NP_611121	1.179e-13	AF-Q9V7P1-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9VUI3-2	NP_648729	3.163e-13	AF-Q9VUI3-2-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_001285486	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477069	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477070	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477071	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477072	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477073	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477074	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477075	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477076	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477077	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477078	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_477079	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_996521	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246	NP_996522	4.468e-13	AF-Q24246-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-6	NP_477078	6.967e-13	AF-Q24246-6-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-10	NP_477072	8.078e-13	AF-Q24246-10-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-12	NP_477073	1.034e-12	AF-Q24246-12-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-7	NP_477079	1.199e-12	AF-Q24246-7-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-4	NP_477076	1.26e-12	AF-Q24246-4-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-2	NP_001285486	1.323e-12	AF-Q24246-2-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-2	NP_477074	1.323e-12	AF-Q24246-2-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q86BY9	NP_611499	1.87e-12	AF-Q86BY9-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-8	NP_477070	2.063e-12	AF-Q24246-8-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-3	NP_477077	2.063e-12	AF-Q24246-3-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-9	NP_477071	3.38e-12	AF-Q24246-9-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-5	NP_477069	3.731e-12	AF-Q24246-5-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-5	NP_996521	3.731e-12	AF-Q24246-5-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q24246-5	NP_996522	3.731e-12	AF-Q24246-5-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	A1Z8D0	NP_610623	4.545e-12	AF-A1Z8D0-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9VBU8	NP_001262950	1.588e-10	AF-Q9VBU8-F1-model_v6
GCF_000001215.3	rank0055_ca6_proteinbinders_3455_A	Q9VBU8	NP_651360	1.588e-10	AF-Q9VBU8-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9VUU5	NP_524989	6.023e-19	AF-Q9VUU5-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9V410	NP_569869	2.861e-16	AF-Q9V410-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	A1ZB86	NP_523782	4.154e-15	AF-A1ZB86-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	A1ZB86	NP_725794	4.154e-15	AF-A1ZB86-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9VU68-2	NP_729891	6.525e-07	AF-Q9VU68-2-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9W1L5	NP_001286776	1.867e-06	AF-Q9W1L5-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9W1L5	NP_525118	1.867e-06	AF-Q9W1L5-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9W1L5	NP_995929	1.867e-06	AF-Q9W1L5-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9VU68	NP_648642	1.867e-06	AF-Q9VU68-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9VU68	NP_729891	1.867e-06	AF-Q9VU68-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	P98163	NP_511151	1.147e-05	AF-P98163-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	P98163	NP_996433	1.147e-05	AF-P98163-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	Q9W2E7	NP_611597	1.849e-05	AF-Q9W2E7-F1-model_v6
GCF_000001215.3	rank0056_ca6_proteinbinders_4746_A	P13368	NP_511114	4.809e-05	AF-P13368-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9V3J8	NP_001245503	4.1050000000000005e-28	AF-Q9V3J8-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9V3J8	NP_524984	4.1050000000000005e-28	AF-Q9V3J8-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	O18640	NP_001260218	5.615999999999999e-22	AF-O18640-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	O18640	NP_001285723	5.615999999999999e-22	AF-O18640-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	O18640	NP_477269	5.615999999999999e-22	AF-O18640-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VU65	NP_648640	1.172e-21	AF-Q9VU65-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K1Y4	NP_610996	5.381e-20	AF-Q7K1Y4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q95RJ9	NP_477329	6.877e-20	AF-Q95RJ9-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q1LZ08	NP_725018	7.223e-20	AF-Q1LZ08-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P26308	NP_001303567	1.663e-19	AF-P26308-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P26308	NP_525090	1.663e-19	AF-P26308-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P26308	NP_996459	1.663e-19	AF-P26308-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P26308	NP_996460	1.663e-19	AF-P26308-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P26308	NP_996461	1.663e-19	AF-P26308-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P26308	NP_996462	1.663e-19	AF-P26308-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	O02195	NP_523478	2.344e-19	AF-O02195-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VLN1	NP_609217	6.921e-18	AF-Q9VLN1-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371-2	NP_001189293	8.845e-18	AF-P16371-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371-2	NP_524514	8.845e-18	AF-P16371-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371-2	NP_733133	8.845e-18	AF-P16371-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371-2	NP_733134	8.845e-18	AF-P16371-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371-2	NP_733135	8.845e-18	AF-P16371-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371	NP_001189293	1.846e-17	AF-P16371-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371	NP_524514	1.846e-17	AF-P16371-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371	NP_733133	1.846e-17	AF-P16371-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371	NP_733134	1.846e-17	AF-P16371-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371	NP_733135	1.846e-17	AF-P16371-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P16371	NP_996298	1.846e-17	AF-P16371-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	O62621	NP_524836	1.939e-17	AF-O62621-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_649326	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_730644	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_730645	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_730646	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_730647	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_730649	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7K0L4	NP_730650	3.015e-17	AF-Q7K0L4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	P49846	NP_476957	1.191e-16	AF-P49846-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VU68-2	NP_729891	2.611e-16	AF-Q9VU68-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	O17468	NP_572401	4.941e-16	AF-O17468-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VU68	NP_648642	1.255e-15	AF-Q9VU68-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VU68	NP_729891	1.255e-15	AF-Q9VU68-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VCN9	NP_651136	1.684e-15	AF-Q9VCN9-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VPH8	NP_649209	1.537e-13	AF-Q9VPH8-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q8T088	NP_650111	6.375e-13	AF-Q8T088-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VUI3	NP_648728	3.549e-12	AF-Q9VUI3-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VUI3	NP_648729	3.549e-12	AF-Q9VUI3-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VUI3-2	NP_648729	4.764e-12	AF-Q9VUI3-2-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q7KLI1	NP_725637	2.804e-09	AF-Q7KLI1-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VHN9	NP_001303456	2.558e-07	AF-Q9VHN9-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VHN9	NP_649810	2.558e-07	AF-Q9VHN9-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VBC4	NP_001287545	8.304e-07	AF-Q9VBC4-F1-model_v6
GCF_000001215.3	rank0084_ca6_proteinbinders_9213_A	Q9VBC4	NP_651499	8.304e-07	AF-Q9VBC4-F1-model_v6
GCF_000001215.3	rank0086_ca6_proteinbinders_0724_A	P48148	NP_477098	3.618e-05	AF-P48148-F1-model_v6
GCF_000001215.3	rank0086_ca6_proteinbinders_0724_A	P48148	NP_599135	3.618e-05	AF-P48148-F1-model_v6
GCF_000001215.3	rank0086_ca6_proteinbinders_0724_A	P48148	NP_599136	3.618e-05	AF-P48148-F1-model_v6
GCF_000001215.3	rank0086_ca6_proteinbinders_0724_A	P48148	NP_725524	3.618e-05	AF-P48148-F1-model_v6
GCF_000001215.3	rank0086_ca6_proteinbinders_0724_A	P48148	NP_995849	3.618e-05	AF-P48148-F1-model_v6
GCF_000001215.3	rank0086_ca6_proteinbinders_0724_A	P48148	NP_995850	3.618e-05	AF-P48148-F1-model_v6
GCF_000001405.25	rank0017_ca6_proteinbinders_5713_A	Q969X6	NP_116219	6.193e-14	AF-Q969X6-F1-model_v6
GCF_000001405.25	rank0044_ca6_proteinbinders_3205_A	Q969X6	NP_116219	1.237e-11	AF-Q969X6-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8N136	NP_001316933	7.451e-33	AF-Q8N136-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8N136	NP_849143	7.451e-33	AF-Q8N136-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9NVX2	NP_001014445	8.144e-31	AF-Q9NVX2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9NVX2	NP_060566	8.144e-31	AF-Q9NVX2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q13685	NP_001078	2.232e-28	AF-Q13685-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P43034	NP_000421	3.132e-28	AF-P43034-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P43034	XP_016880190	3.132e-28	AF-P43034-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P43034	XP_047292118	3.132e-28	AF-P43034-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_001308122	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_001308123	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_001308124	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_001361256	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_001361257	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_001361258	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	NP_078941	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	XP_011511444	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	XP_047304900	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	XP_047304901	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	XP_047304902	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	XP_047304903	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BZK7	XP_047304905	1.623e-27	AF-Q9BZK7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BQ87	NP_150600	2.391e-27	AF-Q9BQ87-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9BQ87	NP_599020	2.391e-27	AF-Q9BQ87-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q86TI4	NP_001271189	6.293e-27	AF-Q86TI4-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q86TI4	NP_001271190	6.293e-27	AF-Q86TI4-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q86TI4	NP_001271191	6.293e-27	AF-Q86TI4-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q86TI4	NP_938026	6.293e-27	AF-Q86TI4-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8NBT0	NP_001155053	8.016e-27	AF-Q8NBT0-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8NBT0	NP_056241	8.016e-27	AF-Q8NBT0-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O60907-2	NP_001132939	8.83e-27	AF-O60907-2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O60907-2	NP_001132940	8.83e-27	AF-O60907-2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q86VZ2	NP_061942	1.739e-26	AF-Q86VZ2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371338	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371339	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371340	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371341	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371342	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371343	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_001371344	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_060058	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	NP_438172	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P61964	XP_047278652	1.739e-26	AF-P61964-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O43172	NP_001231855	2.11e-26	AF-O43172-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O43172	NP_004688	2.11e-26	AF-O43172-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8TC44	NP_001186706	2.961e-26	AF-Q8TC44-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8TC44	NP_758440	2.961e-26	AF-Q8TC44-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8N0X2	NP_001020607	7.793000000000001e-26	AF-Q8N0X2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q8N0X2	NP_078808	7.793000000000001e-26	AF-Q8N0X2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q96DI7	NP_004805	9.011e-26	AF-Q96DI7-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O43172-2	NP_001231855	3.021e-25	AF-O43172-2-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P16520	NP_001284500	3.848e-25	AF-P16520-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P16520	NP_002066	3.848e-25	AF-P16520-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q6RI45-5	XP_047297913	5.145e-25	AF-Q6RI45-5-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q12788	NP_006444	5.145e-25	AF-Q12788-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q5JTN6	NP_001038941	7.577000000000001e-25	AF-Q5JTN6-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62879	NP_005264	8.761e-25	AF-P62879-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9HAV0	NP_067642	1.013e-24	AF-Q9HAV0-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9HAV0	XP_006713784	1.013e-24	AF-Q9HAV0-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9HAV0	XP_047304609	1.013e-24	AF-Q9HAV0-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	Q9HAV0	XP_047304610	1.013e-24	AF-Q9HAV0-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	NP_001269468	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	NP_002065	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_016856548	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_016856549	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_024302263	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047273998	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047273999	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274000	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274001	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274002	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274006	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274010	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274011	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274013	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274014	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274015	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274016	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274017	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274019	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274023	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274024	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274025	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274026	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	P62873	XP_047274027	1.116e-24	AF-P62873-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O14727-4	NP_863658	2.5399999999999998e-24	AF-O14727-4-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O14775	NP_006569	2.799e-24	AF-O14775-F1-model_v6
GCF_000001405.26	rank0007_ca6_proteinbinders_3501_A	O14775	NP_057278	2.799e-24	AF-O14775-F1-model_v6
