genome_accession	query	uniprot	refseq	evalue	target
GCF_000007585.1	rank00026_coA_proteinbinders_0466_A	Q7MVT7	WP_005874381	2.439e-06	AF-Q7MVT7-F1-model_v6
GCF_000007605.1	rank00026_coA_proteinbinders_0466_A	Q823I7	WP_011006385	2.308e-06	AF-Q823I7-F1-model_v6
GCF_000007625.1	rank00026_coA_proteinbinders_0466_A	Q893R0	WP_035109414	1.657e-06	AF-Q893R0-F1-model_v6
GCF_000007645.1	rank00009_coA_proteinbinders_4625_A	Q5HM97	WP_001829938	5.383e-06	AF-Q5HM97-F1-model_v6
GCF_000007645.1	rank00009_coA_proteinbinders_4625_A	Q8CNI3	WP_001829938	6.036e-06	AF-Q8CNI3-F1-model_v6
GCF_000007645.1	rank00010_coA_proteinbinders_4625_A	Q5HM97	WP_001829938	5.383e-06	AF-Q5HM97-F1-model_v6
GCF_000007645.1	rank00010_coA_proteinbinders_4625_A	Q8CNI3	WP_001829938	6.036e-06	AF-Q8CNI3-F1-model_v6
GCF_000007645.1	rank00079_coA_proteinbinders_2135_A	Q5HM97	WP_001829938	8.95e-06	AF-Q5HM97-F1-model_v6
GCF_000007645.1	rank00079_coA_proteinbinders_2135_A	Q8CNI3	WP_001829938	8.95e-06	AF-Q8CNI3-F1-model_v6
GCF_000007765.2	rank00079_coA_proteinbinders_2135_A	Q83CY0	NP_819979	5.05e-06	AF-Q83CY0-F1-model_v6
GCF_000007785.1	rank00026_coA_proteinbinders_0466_A	Q830K5	WP_010714091	4.998e-06	AF-Q830K5-F1-model_v6
GCF_000007805.1	rank00026_coA_proteinbinders_0466_A	Q87VY6	WP_005763279	2.878e-06	AF-Q87VY6-F1-model_v6
GCF_000008105.1	rank00026_coA_proteinbinders_0466_A	Q57PS8	WP_000860219	7.772e-06	AF-Q57PS8-F1-model_v6
GCF_000008425.1	rank00079_coA_proteinbinders_2135_A	Q65D09	WP_003177802	8.453e-06	AF-Q65D09-F1-model_v6
GCF_000008565.1	rank00079_coA_proteinbinders_2135_A	Q9RX14	WP_010887146	7.982e-06	AF-Q9RX14-F1-model_v6
GCF_000008645.1	rank00009_coA_proteinbinders_4625_A	O26244	WP_010875780	4.281e-06	AF-O26244-F1-model_v6
GCF_000008645.1	rank00010_coA_proteinbinders_4625_A	O26244	WP_010875780	4.281e-06	AF-O26244-F1-model_v6
GCF_000008725.1	rank00026_coA_proteinbinders_0466_A	O84060	NP_219560	7.772e-06	AF-O84060-F1-model_v6
GCF_000008765.1	rank00026_coA_proteinbinders_0466_A	Q97LQ9	WP_010963817	3.792e-06	AF-Q97LQ9-F1-model_v6
GCF_000009045.1	rank00058_coA_proteinbinders_3553_A	P14802	NP_389732	3.498e-06	AF-P14802-F1-model_v6
GCF_000009045.1	rank00079_coA_proteinbinders_2135_A	P42420	NP_391846	2.266e-06	AF-P42420-F1-model_v6
GCF_000009485.1	rank00079_coA_proteinbinders_2135_A	B4E8N4	WP_012492588	4.253e-06	AF-B4E8N4-F1-model_v6
GCF_000009505.1	rank00026_coA_proteinbinders_0466_A	A9N159	WP_000860224	8.678e-06	AF-A9N159-F1-model_v6
GCF_000009505.1	rank00026_coA_proteinbinders_0466_A	B4TUS2	WP_000860224	9.171e-06	AF-B4TUS2-F1-model_v6
GCF_000009645.1	rank00079_coA_proteinbinders_2135_A	Q6GEV0	WP_001131841	1.607e-06	AF-Q6GEV0-F1-model_v6
GCF_000009825.1	rank00079_coA_proteinbinders_2135_A	Q5WKY5	WP_011245289	7.119e-06	AF-Q5WKY5-F1-model_v6
GCF_000009885.1	rank00026_coA_proteinbinders_0466_A	A6TEF4	WP_002917968	2.577e-06	AF-A6TEF4-F1-model_v6
GCF_000009945.1	rank00026_coA_proteinbinders_0466_A	Q254D2	WP_011458136	7.653e-07	AF-Q254D2-F1-model_v6
GCF_000010045.1	rank00026_coA_proteinbinders_0466_A	Q24XQ0	WP_005816649	8.088e-07	AF-Q24XQ0-F1-model_v6
GCF_000010065.1	rank00026_coA_proteinbinders_0466_A	Q5N1J0	WP_011243950	8.678e-06	AF-Q5N1J0-F1-model_v6
GCF_000010125.1	rank00026_coA_proteinbinders_0466_A	Q49W41	WP_011303550	8.212e-06	AF-Q49W41-F1-model_v6
GCF_000010385.1	rank00009_coA_proteinbinders_4625_A	B1XGU9	WP_000022766	6.768e-06	AF-B1XGU9-F1-model_v6
GCF_000010385.1	rank00010_coA_proteinbinders_4625_A	B1XGU9	WP_000022766	6.768e-06	AF-B1XGU9-F1-model_v6
GCF_000010385.1	rank00026_coA_proteinbinders_0466_A	Q1R6K0	WP_000022766	6.959e-06	AF-Q1R6K0-F1-model_v6
GCF_000010385.1	rank00026_coA_proteinbinders_0466_A	P0AB75	WP_000022766	8.678e-06	AF-P0AB75-F1-model_v6
GCF_000010385.1	rank00026_coA_proteinbinders_0466_A	A1AG46	WP_000022766	8.678e-06	AF-A1AG46-F1-model_v6
GCF_000010385.1	rank00026_coA_proteinbinders_0466_A	B1XGU9	WP_000022766	9.171e-06	AF-B1XGU9-F1-model_v6
GCF_000010385.1	rank00026_coA_proteinbinders_0466_A	A8A4V3	WP_000022766	9.691e-06	AF-A8A4V3-F1-model_v6
GCF_000010625.1	rank00009_coA_proteinbinders_4625_A	B0JGK2	WP_012267775	2.709e-06	AF-B0JGK2-F1-model_v6
GCF_000010625.1	rank00010_coA_proteinbinders_4625_A	B0JGK2	WP_012267775	2.709e-06	AF-B0JGK2-F1-model_v6
GCF_000011085.1	rank00026_coA_proteinbinders_0466_A	Q5V0G6	WP_011224052	9.691e-06	AF-Q5V0G6-F1-model_v6
GCF_000011105.1	rank00009_coA_proteinbinders_4625_A	O58878	WP_010885241	6.391e-06	AF-O58878-F1-model_v6
GCF_000011105.1	rank00010_coA_proteinbinders_4625_A	O58878	WP_010885241	6.391e-06	AF-O58878-F1-model_v6
GCF_000011105.1	rank00026_coA_proteinbinders_0466_A	O58878	WP_010885241	6.854e-07	AF-O58878-F1-model_v6
GCF_000011125.1	rank00079_coA_proteinbinders_2135_A	Q9Y8T3	WP_010867079	9.603e-07	AF-Q9Y8T3-F1-model_v6
GCF_000011185.1	rank00026_coA_proteinbinders_0466_A	Q97BE8	WP_010916766	2.723e-06	AF-Q97BE8-F1-model_v6
GCF_000011305.1	rank00026_coA_proteinbinders_0466_A	Q8FTH8	WP_006767589	2.184e-06	AF-Q8FTH8-F1-model_v6
GCF_000011385.1	rank00026_coA_proteinbinders_0466_A	Q7NFA4	WP_011143611	8.212e-06	AF-Q7NFA4-F1-model_v6
GCF_000011545.1	rank00079_coA_proteinbinders_2135_A	A3NUS1	WP_004534868	6.723e-06	AF-A3NUS1-F1-model_v6
GCF_000011545.1	rank00079_coA_proteinbinders_2135_A	Q63TV1	WP_004534868	9.478e-06	AF-Q63TV1-F1-model_v6
GCF_000011585.1	rank00026_coA_proteinbinders_0466_A	P61413	WP_011171083	6.586e-06	AF-P61413-F1-model_v6
GCF_000011665.1	rank00079_coA_proteinbinders_2135_A	Q5XA12	WP_011184946	5.05e-06	AF-Q5XA12-F1-model_v6
GCF_000011705.1	rank00079_coA_proteinbinders_2135_A	A1V4A5	WP_004193208	8.453e-06	AF-A1V4A5-F1-model_v6
GCF_000012185.1	rank00079_coA_proteinbinders_2135_A	Q4QKB5	WP_005656693	8.95e-06	AF-Q4QKB5-F1-model_v6
GCF_000012205.1	rank00026_coA_proteinbinders_0466_A	Q48DP2	WP_002555311	3.792e-06	AF-Q48DP2-F1-model_v6
GCF_000012245.1	rank00026_coA_proteinbinders_0466_A	Q4ZNA1	WP_003368782	2.439e-06	AF-Q4ZNA1-F1-model_v6
GCF_000012445.1	rank00026_coA_proteinbinders_0466_A	Q3K6C1	WP_011336080	3.589e-06	AF-Q3K6C1-F1-model_v6
GCF_000012485.1	rank00026_coA_proteinbinders_0466_A	Q3B4B1	WP_011357694	5.808e-07	AF-Q3B4B1-F1-model_v6
GCF_000012825.1	rank00026_coA_proteinbinders_0466_A	A6L089	WP_011965170	1.126e-06	AF-A6L089-F1-model_v6
GCF_000013725.1	rank00026_coA_proteinbinders_0466_A	Q12UJ8	WP_011500019	4.475e-06	AF-Q12UJ8-F1-model_v6
GCF_000014125.1	rank00026_coA_proteinbinders_0466_A	A0Q2A0	WP_011722740	2.878e-06	AF-A0Q2A0-F1-model_v6
GCF_000014525.1	rank00026_coA_proteinbinders_0466_A	Q03CB2	WP_011674047	7.772e-06	AF-Q03CB2-F1-model_v6
GCF_000014625.1	rank00079_coA_proteinbinders_2135_A	Q02PL5	WP_003138558	6.723e-06	AF-Q02PL5-F1-model_v6
GCF_000014765.1	rank00026_coA_proteinbinders_0466_A	Q0AFV0	WP_011634588	3.589e-06	AF-Q0AFV0-F1-model_v6
GCF_000015365.1	rank00026_coA_proteinbinders_0466_A	A1TYG6	WP_011784217	6.959e-06	AF-A1TYG6-F1-model_v6
GCF_000015505.1	rank00079_coA_proteinbinders_2135_A	A1VQJ1	WP_011801996	7.119e-06	AF-A1VQJ1-F1-model_v6
GCF_000015745.1	rank00026_coA_proteinbinders_0466_A	A4IPP2	WP_008880587	6.959e-06	AF-A4IPP2-F1-model_v6
GCF_000015845.1	rank00079_coA_proteinbinders_2135_A	A3D5B9	WP_011846979	8.453e-06	AF-A3D5B9-F1-model_v6
GCF_000016525.1	rank00026_coA_proteinbinders_0466_A	A5ULP4	WP_011954170	1.009e-06	AF-A5ULP4-F1-model_v6
GCF_000016645.1	rank00026_coA_proteinbinders_0466_A	A5FJJ1	WP_012023676	9.691e-06	AF-A5FJJ1-F1-model_v6
GCF_000016665.1	rank00026_coA_proteinbinders_0466_A	A5UUL3	WP_011956662	4.998e-06	AF-A5UUL3-F1-model_v6
GCF_000016965.1	rank00026_coA_proteinbinders_0466_A	A6M1W6	WP_012060643	4.235e-06	AF-A6M1W6-F1-model_v6
GCF_000017105.1	rank00079_coA_proteinbinders_2135_A	B6J754	WP_005768550	1.802e-06	AF-B6J754-F1-model_v6
GCF_000017105.1	rank00079_coA_proteinbinders_2135_A	B6J0A5	WP_005768550	4.504e-06	AF-B6J0A5-F1-model_v6
GCF_000017105.1	rank00079_coA_proteinbinders_2135_A	A9KCF2	WP_005768550	4.769e-06	AF-A9KCF2-F1-model_v6
GCF_000017105.1	rank00079_coA_proteinbinders_2135_A	Q83CY0	WP_005768550	5.05e-06	AF-Q83CY0-F1-model_v6
GCF_000017805.1	rank00026_coA_proteinbinders_0466_A	A7NRF7	WP_012122574	2.577e-06	AF-A7NRF7-F1-model_v6
GCF_000017845.1	rank00009_coA_proteinbinders_4625_A	B1WQQ4	WP_009543901	1.921e-06	AF-B1WQQ4-F1-model_v6
GCF_000017845.1	rank00010_coA_proteinbinders_4625_A	B1WQQ4	WP_009543901	1.921e-06	AF-B1WQQ4-F1-model_v6
GCF_000017845.1	rank00026_coA_proteinbinders_0466_A	B1WQF1	WP_009544989	1.258e-06	AF-B1WQF1-F1-model_v6
GCF_000018305.1	rank00009_coA_proteinbinders_4625_A	A8M9N4	WP_012185135	8.509e-06	AF-A8M9N4-F1-model_v6
GCF_000018305.1	rank00010_coA_proteinbinders_4625_A	A8M9N4	WP_012185135	8.509e-06	AF-A8M9N4-F1-model_v6
GCF_000018305.1	rank00026_coA_proteinbinders_0466_A	A8M9N4	WP_012185135	2.577e-06	AF-A8M9N4-F1-model_v6
GCF_000018325.1	rank00026_coA_proteinbinders_0466_A	A8MK92	WP_012160531	1.19e-06	AF-A8MK92-F1-model_v6
GCF_000018325.1	rank00026_coA_proteinbinders_0466_A	A8MJ87	WP_012160176	2.308e-06	AF-A8MJ87-F1-model_v6
GCF_000018865.1	rank00026_coA_proteinbinders_0466_A	A9WDL8	WP_012256280	5.897e-06	AF-A9WDL8-F1-model_v6
GCF_000019325.1	rank00026_coA_proteinbinders_0466_A	B0U2A9	WP_004085059	3.396e-06	AF-B0U2A9-F1-model_v6
GCF_000019485.1	rank00009_coA_proteinbinders_4625_A	B1XLQ9	WP_012306975	8.036e-06	AF-B1XLQ9-F1-model_v6
GCF_000019485.1	rank00010_coA_proteinbinders_4625_A	B1XLQ9	WP_012306975	8.036e-06	AF-B1XLQ9-F1-model_v6
GCF_000019925.1	rank00079_coA_proteinbinders_2135_A	Q0BFR0	WP_006751029	6.349e-06	AF-Q0BFR0-F1-model_v6
GCF_000020045.1	rank00079_coA_proteinbinders_2135_A	B2JKL9	WP_012401056	8.453e-06	AF-B2JKL9-F1-model_v6
GCF_000020225.1	rank00079_coA_proteinbinders_2135_A	B2UNA2	WP_012419429	8.453e-06	AF-B2UNA2-F1-model_v6
GCF_000020465.1	rank00026_coA_proteinbinders_0466_A	B3ED41	WP_012466343	1.484e-06	AF-B3ED41-F1-model_v6
GCF_000021045.1	rank00079_coA_proteinbinders_2135_A	C1DDY1	WP_012700511	9.478e-06	AF-C1DDY1-F1-model_v6
GCF_000021925.1	rank00026_coA_proteinbinders_0466_A	B8FUD4	WP_015944076	1.751e-06	AF-B8FUD4-F1-model_v6
GCF_000022065.1	rank00026_coA_proteinbinders_0466_A	B8I3J4	WP_015925441	4.171e-07	AF-B8I3J4-F1-model_v6
GCF_000025965.1	rank00079_coA_proteinbinders_2135_A	Q5P1A9	WP_011238588	2.691e-06	AF-Q5P1A9-F1-model_v6
GCF_000026045.1	rank00026_coA_proteinbinders_0466_A	Q3IP34	WP_011323734	4.008e-06	AF-Q3IP34-F1-model_v6
GCF_000026105.1	rank00026_coA_proteinbinders_0466_A	Q1I4H6	WP_011535822	9.171e-06	AF-Q1I4H6-F1-model_v6
GCF_000026185.1	rank00079_coA_proteinbinders_2135_A	B2VBT9	WP_012441981	7.982e-06	AF-B2VBT9-F1-model_v6
GCF_000026645.1	rank00079_coA_proteinbinders_2135_A	B7UWL8	WP_003103236	8.95e-06	AF-B7UWL8-F1-model_v6
GCF_000063445.1	rank00026_coA_proteinbinders_0466_A	Q0W1L8	WP_012034861	5.897e-06	AF-Q0W1L8-F1-model_v6
GCF_000070465.1	rank00026_coA_proteinbinders_0466_A	Q2KUS6	WP_012418653	7.354e-06	AF-Q2KUS6-F1-model_v6
GCF_000091045.1	rank00062_coA_proteinbinders_2870_A	P40909	XP_566660	8.146e-06	AF-P40909-F1-model_v6
GCF_000091225.1	rank00062_coA_proteinbinders_2870_A	Q8SWD4	NP_584600	5.495e-06	AF-Q8SWD4-F1-model_v6
GCF_000091545.1	rank00079_coA_proteinbinders_2135_A	Q53WI0	WP_011229063	5.662e-06	AF-Q53WI0-F1-model_v6
GCF_000093005.1	rank00026_coA_proteinbinders_0466_A	O84060	WP_010725012	7.772e-06	AF-O84060-F1-model_v6
GCF_000146045.2	rank00062_coA_proteinbinders_2870_A	P0CH08	NP_012118	3.706e-06	AF-P0CH08-F1-model_v6
GCF_000146045.2	rank00062_coA_proteinbinders_2870_A	P05759	NP_013268	5.495e-06	AF-P05759-F1-model_v6
GCF_000146045.2	rank00062_coA_proteinbinders_2870_A	P0CH09	NP_013020	5.867e-06	AF-P0CH09-F1-model_v6
GCF_000182925.2	rank00062_coA_proteinbinders_2870_A	P0C224	XP_961912	6.69e-06	AF-P0C224-F1-model_v6
GCF_000182925.2	rank00062_coA_proteinbinders_2870_A	P14799	XP_011395193	7.144e-06	AF-P14799-F1-model_v6
GCF_000182925.2	rank00062_coA_proteinbinders_2870_A	P14799	XP_011395194	7.144e-06	AF-P14799-F1-model_v6
GCF_000182965.3	rank00062_coA_proteinbinders_2870_A	Q5A109	XP_715397	8.699e-06	AF-Q5A109-F1-model_v6
GCF_000195935.2	rank00026_coA_proteinbinders_0466_A	Q9UZQ5	WP_010868208	1.329e-06	AF-Q9UZQ5-F1-model_v6
GCF_000196135.1	rank00026_coA_proteinbinders_0466_A	Q7M9N9	WP_011138699	5.581e-06	AF-Q7M9N9-F1-model_v6
GCF_000196355.1	rank00026_coA_proteinbinders_0466_A	Q2Y5Q6	WP_011381912	8.212e-06	AF-Q2Y5Q6-F1-model_v6
GCF_000203855.3	rank00026_coA_proteinbinders_0466_A	Q88SD8	WP_011102187	3.792e-06	AF-Q88SD8-F1-model_v6
GCF_000203955.1	rank00079_coA_proteinbinders_2135_A	A0K729	WP_041489191	7.982e-06	AF-A0K729-F1-model_v6
GCF_000204075.1	rank00009_coA_proteinbinders_4625_A	Q3MBA3	WP_011318900	6.036e-06	AF-Q3MBA3-F1-model_v6
GCF_000204075.1	rank00010_coA_proteinbinders_4625_A	Q3MBA3	WP_011318900	6.036e-06	AF-Q3MBA3-F1-model_v6
GCF_000223135.1	rank00062_coA_proteinbinders_2870_A	P62976	NP_001231310	8.146e-06	AF-P62976-F1-model_v6
GCF_000338115.2	rank00058_coA_proteinbinders_3553_A	P0DX40	WP_003641673	4.181e-06	AF-P0DX40-F1-model_v6
GCF_000418615.1	rank00009_coA_proteinbinders_4625_A	B7NDC5	WP_000022773	4.281e-06	AF-B7NDC5-F1-model_v6
GCF_000418615.1	rank00009_coA_proteinbinders_4625_A	B1LFP2	WP_000022773	6.036e-06	AF-B1LFP2-F1-model_v6
GCF_000418615.1	rank00010_coA_proteinbinders_4625_A	B7NDC5	WP_000022773	4.281e-06	AF-B7NDC5-F1-model_v6
GCF_000418615.1	rank00010_coA_proteinbinders_4625_A	B1LFP2	WP_000022773	6.036e-06	AF-B1LFP2-F1-model_v6
GCF_000418615.1	rank00026_coA_proteinbinders_0466_A	B7NDC5	WP_000022773	6.586e-06	AF-B7NDC5-F1-model_v6
GCF_000430145.1	rank00026_coA_proteinbinders_0466_A	P58687	WP_000860225	9.691e-06	AF-P58687-F1-model_v6
GCF_000439855.1	rank00059_coA_proteinbinders_2908_A	P47204	WP_003094113	3.553e-06	AF-P47204-F1-model_v6
GCF_000494835.1	rank00026_coA_proteinbinders_0466_A	A7Z2G6	WP_012117075	4.008e-06	AF-A7Z2G6-F1-model_v6
GCF_000494835.1	rank00079_coA_proteinbinders_2135_A	A7ZAH2	WP_012118840	2.691e-06	AF-A7ZAH2-F1-model_v6
GCF_000497345.1	rank00058_coA_proteinbinders_3553_A	P14802	WP_004399223	3.498e-06	AF-P14802-F1-model_v6
GCF_000497485.1	rank00009_coA_proteinbinders_4625_A	O06745	WP_003245847	4.864e-07	AF-O06745-F1-model_v6
GCF_000497485.1	rank00010_coA_proteinbinders_4625_A	O06745	WP_003245847	4.864e-07	AF-O06745-F1-model_v6
GCF_000497485.1	rank00079_coA_proteinbinders_2135_A	P42420	WP_003242766	2.266e-06	AF-P42420-F1-model_v6
GCF_000510285.1	rank00058_coA_proteinbinders_3553_A	P08088	WP_012052597	1.433e-06	AF-P08088-F1-model_v6
GCF_000971705.1	rank00026_coA_proteinbinders_0466_A	B0BB44	WP_012263592	5.581e-06	AF-B0BB44-F1-model_v6
GCF_001660625.3	rank00062_coA_proteinbinders_2870_A	P68200	NP_001187222	8.699e-06	AF-P68200-F1-model_v6
GCF_001723055.1	rank00058_coA_proteinbinders_3553_A	Q9L9F7	WP_079127918	9.064e-06	AF-Q9L9F7-F1-model_v6
GCF_002263795.1	rank00026_coA_proteinbinders_0466_A	Q5I597	NP_001011679	8.678e-06	AF-Q5I597-F1-model_v6
GCF_002263795.1	rank00062_coA_proteinbinders_2870_A	P62992	NP_777203	4.513e-06	AF-P62992-F1-model_v6
GCF_002263795.1	rank00062_coA_proteinbinders_2870_A	P62992	XP_005212615	4.513e-06	AF-P62992-F1-model_v6
GCF_002263795.1	rank00062_coA_proteinbinders_2870_A	P63048	NP_001069831	6.69e-06	AF-P63048-F1-model_v6
GCF_002263795.1	rank00062_coA_proteinbinders_2870_A	P0CH28	NP_001193236	9.919e-06	AF-P0CH28-F1-model_v6
GCF_002263795.1	rank00065_coA_proteinbinders_4978_A	A0JNB0	NP_001071440	6.8e-09	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00065_coA_proteinbinders_4978_A	A0JNB0	XP_005210845	6.8e-09	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00065_coA_proteinbinders_4978_A	A0JNB0	XP_005210846	6.8e-09	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00065_coA_proteinbinders_4978_A	A0JNB0	XP_059745713	6.8e-09	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00065_coA_proteinbinders_4978_A	Q3ZBB1	NP_001029905	3.195e-07	AF-Q3ZBB1-F1-model_v6
GCF_002263795.1	rank00065_coA_proteinbinders_4978_A	Q1RMW5	NP_001039479	8.148e-06	AF-Q1RMW5-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	A0JNB0	NP_001071440	4.034e-08	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	A0JNB0	XP_005210845	4.034e-08	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	A0JNB0	XP_005210846	4.034e-08	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	A0JNB0	XP_059745713	4.034e-08	AF-A0JNB0-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	Q3ZBB1	NP_001029905	8.092e-07	AF-Q3ZBB1-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	Q5ICW4	NP_001011681	3.624e-06	AF-Q5ICW4-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	Q1RMW5	NP_001039479	3.624e-06	AF-Q1RMW5-F1-model_v6
GCF_002263795.1	rank00071_coA_proteinbinders_3418_A	P08487	NP_776850	9.461e-06	AF-P08487-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241-3	XP_054210990	4.258e-06	AF-P06241-3-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241-3	XP_054210991	4.258e-06	AF-P06241-3-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210977	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210978	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210979	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210980	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210981	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210982	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210983	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210984	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210985	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210986	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210987	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210988	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210989	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210990	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00015_coA_proteinbinders_3420_A	P06241	XP_054210991	9.134e-06	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210977	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210978	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210979	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210980	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210981	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210982	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210983	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210984	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210985	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210986	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210987	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210988	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210989	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210990	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241	XP_054210991	1.306e-09	AF-P06241-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179874	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179875	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179876	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179877	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179878	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179879	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179880	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179881	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179882	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179883	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179884	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179885	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179889	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179890	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179891	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931	XP_054179892	1.388e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P07947	XP_054175018	1.476e-09	AF-P07947-F1-model_v6
