query,target,evalue,lddt,pdb_id,chain,SCIENTIFIC_NAME
rank00001_ca4_proteinbinders_0004_A,1f2t-assembly1_B,2.422,0.2675,1f2t,B,Pyrococcus furiosus
rank00001_ca4_proteinbinders_0004_A,7zgg-assembly2_B,9.707,0.2671,7zgg,B,Amycolatopsis jejuensis
rank00001_ca4_proteinbinders_0004_A,3aam-assembly1_A,2.573,0.2667,3aam,A,Thermus thermophilus HB8
rank00001_ca4_proteinbinders_0004_A,2wji-assembly1_A,0.1116,0.2666,2wji,A,Methanocaldococcus jannaschii
rank00001_ca4_proteinbinders_0004_A,3k0s-assembly1_A,0.6821,0.2655,3k0s,A,Escherichia coli K-12
rank00001_ca4_proteinbinders_0004_A,8vwl-assembly4_D,1.041,0.2653,8vwl,D,Vibrio cholerae
rank00001_ca4_proteinbinders_0004_A,1zfj-assembly1_A,4.43,0.2652,1zfj,A,Streptococcus pyogenes
rank00001_ca4_proteinbinders_0004_A,4cvn-assembly3_H,9.1,0.2644,4cvn,H,Pyrococcus abyssi GE5
rank00001_ca4_proteinbinders_0004_A,4wuo-assembly1_B,2.903,0.2624,4wuo,B,Thermus thermophilus HB8
rank00001_ca4_proteinbinders_0004_A,8q65-assembly1_C,9.707,0.2623,8q65,C,Mycolicibacterium smegmatis MC2 155
rank00001_ca4_proteinbinders_0004_A,4nck-assembly1_A,6.362,0.2621,4nck,A,Pyrococcus furiosus DSM 3638
rank00001_ca4_proteinbinders_0004_A,8p53-assembly1_A,0.8175,0.2606,8p53,A,Pseudomonas aeruginosa PAO1
rank00001_ca4_proteinbinders_0004_A,2wzt-assembly1_B,1.687,0.2594,2wzt,B,Mycolicibacterium smegmatis MC2 155
rank00001_ca4_proteinbinders_0004_A,7qv3-assembly1_w,1.588,0.2587,7qv3,W,Bacillus subtilis subsp. subtilis str. 168
rank00001_ca4_proteinbinders_0004_A,7ba2-assembly1_A,1.588,0.2577,7ba2,A,Streptococcus sanguinis
rank00001_ca4_proteinbinders_0004_A,2h9a-assembly1_A,2.733,0.2567,2h9a,A,Carboxydothermus hydrogenoformans
rank00001_ca4_proteinbinders_0004_A,5nr7-assembly1_B,7.625,0.2566,5nr7,B,Mycobacterium tuberculosis H37Rv
rank00001_ca4_proteinbinders_0004_A,3gxg-assembly1_A,6.362,0.2562,3gxg,A,Shewanella putrefaciens CN-32
rank00001_ca4_proteinbinders_0004_A,1jp3-assembly1_B,5.99,0.2559,1jp3,B,Escherichia coli
rank00001_ca4_proteinbinders_0004_A,9cnx-assembly1_A,8.604,0.255,9cnx,A,Escherichia coli
rank00001_ca4_proteinbinders_0004_A,7vq9-assembly1_B,7.625,0.2546,7vq9,B,Methanosarcina acetivorans C2A
rank00001_ca4_proteinbinders_0004_A,3agd-assembly1_B,3.084,0.2539,3agd,B,Micrococcus luteus
rank00001_ca4_proteinbinders_0004_A,8hvr-assembly1_J,7.988,0.2538,8hvr,J,Streptomyces coelicolor A3(2)
rank00001_ca4_proteinbinders_0004_A,1v7u-assembly1_B,6.758,0.253,1v7u,B,Escherichia coli
rank00001_ca4_proteinbinders_0004_A,7caq-assembly1_B,1.903,0.2513,7caq,B,Methanosarcina mazei Go1
rank00001_ca4_proteinbinders_0004_A,7tlv-assembly1_A,5.639,0.2512,7tlv,A,Neisseria gonorrhoeae FA 1090
rank00001_ca4_proteinbinders_0004_A,4r98-assembly2_B,0.2445,0.2497,4r98,B,Escherichia coli
rank00001_ca4_proteinbinders_0004_A,2qez-assembly2_F,8.604,0.2491,2qez,F,Listeria monocytogenes serotype 4b str. F2365
rank00001_ca4_proteinbinders_0004_A,9c0q-assembly1_A,2.903,0.2491,9c0q,A,Methanosarcina thermophila
rank00001_ca4_proteinbinders_0004_A,4cw7-assembly3_F,8.526,0.2487,4cw7,F,Pyrococcus abyssi GE5
rank00001_ca4_proteinbinders_0004_A,4n6e-assembly1_A,1.588,0.2486,4n6e,A,Amycolatopsis orientalis subsp. vinearia
rank00001_ca4_proteinbinders_0004_A,5fku-assembly1_A,3.276,0.2483,5fku,A,Escherichia coli K-12
rank00001_ca4_proteinbinders_0004_A,2yce-assembly1_B,6.758,0.248,2yce,B,Thermoproteus tenax
rank00001_ca4_proteinbinders_0004_A,1ojx-assembly1_E,2.733,0.2479,1ojx,E,Thermoproteus tenax
rank00001_ca4_proteinbinders_0004_A,7yse-assembly1_C,6.569,0.246,7yse,C,Escherichia coli K-12
rank00001_ca4_proteinbinders_0004_A,7ylt-assembly2_D,1.206,0.2451,7ylt,D,Variovorax paradoxus
rank00001_ca4_proteinbinders_0004_A,7m33-assembly1_C,3.696,0.2437,7m33,C,Bacillus subtilis subsp. subtilis str. 168
rank00001_ca4_proteinbinders_0004_A,6ve1-assembly2_B,4.705,0.2431,6ve1,B,Streptomyces plicatus
rank00001_ca4_proteinbinders_0004_A,3ayf-assembly1_A,8.526,0.2407,3ayf,A,Geobacillus stearothermophilus
rank00001_ca4_proteinbinders_0004_A,8axa-assembly1_A,3.084,0.2396,8axa,A,Scytonema hofmannii
rank00001_ca4_proteinbinders_0004_A,3sh0-assembly1_B,8.604,0.2379,3sh0,B,Escherichia coli K-12
rank00001_ca4_proteinbinders_0004_A,1k9d-assembly1_A,7.625,0.2369,1k9d,A,Geobacillus stearothermophilus
rank00001_ca4_proteinbinders_0004_A,5lil-assembly1_A,4.17,0.2367,5lil,A,Aggregatibacter actinomycetemcomitans
rank00001_ca4_proteinbinders_0004_A,4e2l-assembly1_F,9.1,0.2334,4e2l,F,Escherichia coli O157:H7
rank00001_ca4_proteinbinders_0004_A,3o9z-assembly1_D,5.639,0.2328,3o9z,D,Thermus thermophilus HB27
rank00001_ca4_proteinbinders_0004_A,1m2w-assembly2_B,4.162,0.2327,1m2w,B,Pseudomonas fluorescens
rank00001_ca4_proteinbinders_0004_A,4gp2-assembly1_B,6.154,0.2315,4gp2,B,Pyrobaculum calidifontis JCM 11548
rank00001_ca4_proteinbinders_0004_A,4ry2-assembly1_B,1.495,0.2314,4ry2,B,Acetivibrio thermocellus ATCC 27405
rank00001_ca4_proteinbinders_0004_A,2wsp-assembly1_A,6.362,0.2305,2wsp,A,Thermotoga maritima MSB8
rank00001_ca4_proteinbinders_0004_A,6qq5-assembly1_B,6.569,0.2271,6qq5,B,Achromobacter xylosoxidans
rank00001_ca4_proteinbinders_0004_A,4jtj-assembly1_B,2.903,0.227,4jtj,B,Neisseria meningitidis MC58
rank00001_ca4_proteinbinders_0004_A,4jtk-assembly1_B,2.733,0.2247,4jtk,B,Neisseria meningitidis MC58
rank00001_ca4_proteinbinders_0004_A,6qd6-assembly2_B,2.47,0.2089,6qd6,B,Helicobacter pylori
rank00001_ca4_proteinbinders_0004_A,8r73-assembly1_A,7.988,0.2036,8r73,A,Bacteroides cellulosilyticus WH2
rank00001_ca4_proteinbinders_0004_A,2qez-assembly3_E,9.139,0.2011,2qez,E,Listeria monocytogenes serotype 4b str. F2365
rank00002_ca4_proteinbinders_1072_A,1udx-assembly1_A,0.6376,0.4419,1udx,A,Thermus thermophilus HB8
rank00002_ca4_proteinbinders_1072_A,3t1q-assembly1_A,1.292,0.4263,3t1q,A,Thermus thermophilus HB8
rank00002_ca4_proteinbinders_1072_A,2nm0-assembly1_A,0.1366,0.4221,2nm0,A,Streptomyces coelicolor A3(2)
rank00002_ca4_proteinbinders_1072_A,2e87-assembly1_A,0.001432,0.4178,2e87,A,Pyrococcus horikoshii OT3
rank00002_ca4_proteinbinders_1072_A,8ezf-assembly1_B,1.67,0.4163,8ezf,B,Lactiplantibacillus plantarum WCFS1
rank00002_ca4_proteinbinders_1072_A,8ezi-assembly1_B,4.103,0.4161,8ezi,B,Lactiplantibacillus plantarum WCFS1
rank00002_ca4_proteinbinders_1072_A,4ioj-assembly1_A,1.136,0.4155,4ioj,A,Moorella thermoacetica ATCC 39073
rank00002_ca4_proteinbinders_1072_A,5huq-assembly1_A,2.159,0.413,5huq,A,Lactiplantibacillus plantarum
rank00002_ca4_proteinbinders_1072_A,3zid-assembly1_A,0.004849,0.4116,3zid,A,Methanothrix thermoacetophila
rank00002_ca4_proteinbinders_1072_A,8bbi-assembly2_B,1.781,0.4075,8bbi,B,Pseudothermotoga thermarum DSM 5069
rank00002_ca4_proteinbinders_1072_A,6c1w-assembly3_C,1.378,0.4071,6c1w,C,Lactiplantibacillus plantarum WCFS1
rank00002_ca4_proteinbinders_1072_A,8oun-assembly1_B,2.303,0.4062,8oun,B,Promethearchaeati archaeon
rank00002_ca4_proteinbinders_1072_A,2w9x-assembly1_B,0.08715,0.4041,2w9x,B,Cellvibrio japonicus
rank00002_ca4_proteinbinders_1072_A,4z7j-assembly1_A,0.07188,0.4026,4z7j,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,3npv-assembly2_A,7.312,0.4005,3npv,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,2b99-assembly1_A,0.06322,0.4004,2b99,A,Methanocaldococcus jannaschii
rank00002_ca4_proteinbinders_1072_A,1y80-assembly1_A,0.001181,0.3983,1y80,A,Neomoorella thermoacetica
rank00002_ca4_proteinbinders_1072_A,1xmp-assembly1_G,0.02263,0.3982,1xmp,G,Bacillus anthracis
rank00002_ca4_proteinbinders_1072_A,2cnc-assembly1_A,0.2951,0.3981,2cnc,A,Cellvibrio mixtus
rank00002_ca4_proteinbinders_1072_A,5im5-assembly1_K,0.1766,0.3977,5im5,K,Methanocaldococcus jannaschii DSM 2661
rank00002_ca4_proteinbinders_1072_A,2w9x-assembly1_A,0.1366,0.3948,2w9x,A,Cellvibrio japonicus
rank00002_ca4_proteinbinders_1072_A,5y3x-assembly6_F,1.136,0.3948,5y3x,F,Caldicellulosiruptor owensensis OL
rank00002_ca4_proteinbinders_1072_A,3nq2-assembly2_B,0.8243,0.3948,3nq2,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,1uqy-assembly1_A,0.2008,0.3944,1uqy,A,Cellvibrio mixtus
rank00002_ca4_proteinbinders_1072_A,6q6i-assembly1_A,0.0489,0.3941,6q6i,A,Pseudomonas aeruginosa
rank00002_ca4_proteinbinders_1072_A,4aln-assembly2_H,0.3578,0.3932,4aln,H,Staphylococcus aureus
rank00002_ca4_proteinbinders_1072_A,1ur1-assembly1_A,0.6799,0.3932,1ur1,A,Cellvibrio mixtus
rank00002_ca4_proteinbinders_1072_A,7evc-assembly1_B,0.09293,0.392,7evc,B,Candidatus Odinarchaeum yellowstonii
rank00002_ca4_proteinbinders_1072_A,3q2d-assembly1_A,0.4338,0.3891,3q2d,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,5bor-assembly1_A,0.0556,0.388,5bor,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,3npx-assembly2_B,0.9994,0.3879,3npx,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,7ezb-assembly1_A,0.09909,0.3874,7ezb,A,Candidatus Thorarchaeota archaeon SMTZ1-45
rank00002_ca4_proteinbinders_1072_A,5ofj-assembly1_A,2.303,0.3865,5ofj,A,Caldicellulosiruptor bescii DSM 6725
rank00002_ca4_proteinbinders_1072_A,6scy-assembly1_A,0.3356,0.3858,6scy,A,Methanococcus maripaludis S2
rank00002_ca4_proteinbinders_1072_A,2e89-assembly2_C,0.8243,0.3854,2e89,C,Aquifex aeolicus
rank00002_ca4_proteinbinders_1072_A,3npw-assembly2_B,2.159,0.3854,3npw,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,5clh-assembly1_A,0.1201,0.3848,5clh,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,3npw-assembly1_A,2.618,0.3847,3npw,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,6scy-assembly1_B,0.2283,0.3842,6scy,B,Methanococcus maripaludis S2
rank00002_ca4_proteinbinders_1072_A,6wqw-assembly1_A,0.09909,0.3839,6wqw,A,Thermobacillus composti
rank00002_ca4_proteinbinders_1072_A,5ofl-assembly1_A,2.303,0.3831,5ofl,A,Caldicellulosiruptor bescii DSM 6725
rank00002_ca4_proteinbinders_1072_A,4zc8-assembly1_A,0.1457,0.3821,4zc8,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,3q2d-assembly2_B,0.598,0.3816,3q2d,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3nq8-assembly1_A,0.5259,0.3814,3nq8,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3nr0-assembly2_B,1.212,0.3814,3nr0,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,8abp-assembly1_A,0.5608,0.3801,8abp,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,1w59-assembly2_B,2.455,0.3797,1w59,B,Methanocaldococcus jannaschii
rank00002_ca4_proteinbinders_1072_A,5clg-assembly1_A,0.1057,0.3795,5clg,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,8for-assembly5_E,1.066,0.3787,8for,E,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,4zjy-assembly1_B,0.2141,0.3785,4zjy,B,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,8jtp-assembly1_C,0.2283,0.3775,8jtp,C,Klebsiella pneumoniae subsp. pneumoniae
rank00002_ca4_proteinbinders_1072_A,1n82-assembly1_A,1.899,0.3762,1n82,A,Geobacillus stearothermophilus
rank00002_ca4_proteinbinders_1072_A,3edm-assembly1_C,0.00517,0.3752,3edm,C,Agrobacterium fabrum str. C58
rank00002_ca4_proteinbinders_1072_A,3ng3-assembly1_A,0.2768,0.3751,3ng3,A,Mycobacterium avium 104
rank00002_ca4_proteinbinders_1072_A,2fw8-assembly1_A,0.1553,0.3749,2fw8,A,Acetobacter aceti
rank00002_ca4_proteinbinders_1072_A,5gaf-assembly1_i,0.00375,0.3744,5gaf,I,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,5ztb-assembly1_B,0.2434,0.3743,5ztb,B,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,7ysz-assembly1_A,0.7731,0.3737,7ysz,A,Spiroplasma melliferum KC3
rank00002_ca4_proteinbinders_1072_A,6pzm-assembly1_B,0.07188,0.3733,6pzm,B,Acinetobacter baumannii
rank00002_ca4_proteinbinders_1072_A,5gha-assembly1_A,0.3815,0.3722,5gha,A,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,4zmb-assembly1_B,0.1201,0.372,4zmb,B,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,1jcj-assembly2_B,4.375,0.3719,1jcj,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,5clf-assembly1_B,0.08715,0.3718,5clf,B,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,3l6e-assembly1_A,0.01751,0.3713,3l6e,A,Aeromonas hydrophila subsp. hydrophila ATCC 7966
rank00002_ca4_proteinbinders_1072_A,1p1x-assembly2_B,1.136,0.3711,1p1x,B,Escherichia coli K-12
rank00002_ca4_proteinbinders_1072_A,5emu-assembly1_A,2.792,0.3707,5emu,A,Escherichia coli K-12
rank00002_ca4_proteinbinders_1072_A,1w5e-assembly7_G,0.1281,0.3706,1w5e,G,Methanocaldococcus jannaschii
rank00002_ca4_proteinbinders_1072_A,3npv-assembly1_B,0.598,0.3706,3npv,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3npu-assembly1_A,1.566,0.3706,3npu,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,2ztj-assembly1_A,0.01191,0.3702,2ztj,A,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,7nl2-assembly2_B,1.67,0.3702,7nl2,B,Pseudothermotoga thermarum DSM 5069
rank00002_ca4_proteinbinders_1072_A,4ycc-assembly1_A,0.1883,0.3699,4ycc,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,4ycd-assembly1_A,0.1553,0.3695,4ycd,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,4o1e-assembly1_B,0.1366,0.3695,4o1e,B,Desulfitobacterium hafniense DCB-2
rank00002_ca4_proteinbinders_1072_A,4y7k-assembly1_E,0.1127,0.369,4y7k,E,Methanosarcina acetivorans C2A
rank00002_ca4_proteinbinders_1072_A,2ixu-assembly1_A,8.866,0.369,2ixu,A,Streptococcus phage Cp1
rank00002_ca4_proteinbinders_1072_A,4ycj-assembly1_A,0.1766,0.3684,4ycj,A,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,5ztb-assembly3_C,0.5259,0.3674,5ztb,C,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,4o1f-assembly1_B,0.09909,0.3669,4o1f,B,Desulfitobacterium hafniense DCB-2
rank00002_ca4_proteinbinders_1072_A,5ztb-assembly2_A,0.7731,0.3668,5ztb,A,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,4u9p-assembly1_A,1.378,0.3667,4u9p,A,Methanocaldococcus jannaschii DSM 2661
rank00002_ca4_proteinbinders_1072_A,8for-assembly1_A,7.797,0.3663,8for,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3ms8-assembly2_B,1.136,0.3658,3ms8,B,Geobacillus stearothermophilus
rank00002_ca4_proteinbinders_1072_A,4z0n-assembly1_A,0.9373,0.3656,4z0n,A,Streptobacillus moniliformis DSM 12112
rank00002_ca4_proteinbinders_1072_A,3r12-assembly1_B,0.3578,0.3654,3r12,B,Thermotoga maritima
rank00002_ca4_proteinbinders_1072_A,5gha-assembly2_D,0.6799,0.3654,5gha,D,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,2y2w-assembly1_C,0.7731,0.3645,2y2w,C,Bifidobacterium longum
rank00002_ca4_proteinbinders_1072_A,1tog-assembly1_B,0.1457,0.3644,1tog,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,6z9h-assembly2_B,2.303,0.3623,6z9h,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,5gha-assembly2_C,1.67,0.3616,5gha,C,Thermus thermophilus HB27
rank00002_ca4_proteinbinders_1072_A,4l4p-assembly1_A,3.848,0.3616,4l4p,A,Caldicellulosiruptor bescii DSM 6725
rank00002_ca4_proteinbinders_1072_A,6d5c-assembly3_C,1.136,0.3606,6d5c,C,Anaerocellum danielii
rank00002_ca4_proteinbinders_1072_A,4ycb-assembly1_B,0.1201,0.3603,4ycb,B,Acetobacter aceti 1023
rank00002_ca4_proteinbinders_1072_A,7eny-assembly2_G,0.3815,0.3602,7eny,G,Escherichia coli K-12
rank00002_ca4_proteinbinders_1072_A,5mkp-assembly1_A,0.4338,0.3582,5mkp,A,Pyrococcus horikoshii OT3
rank00002_ca4_proteinbinders_1072_A,5mko-assembly1_B,0.4932,0.3578,5mko,B,Pyrococcus horikoshii OT3
rank00002_ca4_proteinbinders_1072_A,4dja-assembly1_A,2.618,0.3573,4dja,A,Agrobacterium fabrum str. C58
rank00002_ca4_proteinbinders_1072_A,7quq-assembly1_C,0.2141,0.3567,7quq,C,Prosthecobacter dejongeii
rank00002_ca4_proteinbinders_1072_A,2gq9-assembly1_A,0.7731,0.3563,2gq9,A,Shewanella oneidensis MR-1
rank00002_ca4_proteinbinders_1072_A,2gqa-assembly1_A,0.879,0.3562,2gqa,A,Shewanella oneidensis MR-1
rank00002_ca4_proteinbinders_1072_A,3wue-assembly1_A,0.725,0.3557,3wue,A,Streptomyces sp.
rank00002_ca4_proteinbinders_1072_A,3msd-assembly1_A,1.469,0.3557,3msd,A,Geobacillus stearothermophilus
rank00002_ca4_proteinbinders_1072_A,2aa4-assembly1_B,1.899,0.3555,2aa4,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3fn9-assembly2_C,0.598,0.3546,3fn9,C,Bacteroides fragilis NCTC 9343
rank00002_ca4_proteinbinders_1072_A,6z9i-assembly2_B,1.292,0.3544,6z9i,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,2fw9-assembly1_B,0.06741,0.3524,2fw9,B,Acetobacter aceti
rank00002_ca4_proteinbinders_1072_A,3mui-assembly2_B,2.977,0.3515,3mui,B,Geobacillus stearothermophilus
rank00002_ca4_proteinbinders_1072_A,7ezo-assembly1_A,0.05929,0.3491,7ezo,A,Bacillus sp. (in: firmicutes)
rank00002_ca4_proteinbinders_1072_A,7bya-assembly1_C,0.1766,0.3488,7bya,C,Geobacillus stearothermophilus
rank00002_ca4_proteinbinders_1072_A,6kv3-assembly1_B,0.4068,0.3479,6kv3,B,Staphylococcus aureus subsp. aureus COL
rank00002_ca4_proteinbinders_1072_A,1nq6-assembly1_A,0.4932,0.347,1nq6,A,Streptomyces halstedii
rank00002_ca4_proteinbinders_1072_A,1xyz-assembly2_B,3.384,0.3434,1xyz,B,Acetivibrio thermocellus
rank00002_ca4_proteinbinders_1072_A,5l3s-assembly4_H,0.01867,0.3433,5l3s,H,Sulfolobus acidocaldarius DSM 639
rank00002_ca4_proteinbinders_1072_A,6ed1-assembly2_C,0.8243,0.3419,6ed1,C,Phocaeicola dorei
rank00002_ca4_proteinbinders_1072_A,2fwi-assembly1_B,0.08715,0.3399,2fwi,B,Acetobacter aceti
rank00002_ca4_proteinbinders_1072_A,4tld-assembly1_C,3.174,0.3389,4tld,C,Synechococcus elongatus PCC 7942 = FACHB-805
rank00002_ca4_proteinbinders_1072_A,7pob-assembly1_A,0.2008,0.3371,7pob,A,Thermus thermophilus
rank00002_ca4_proteinbinders_1072_A,4awu-assembly1_A,1.066,0.3371,4awu,A,Shewanella oneidensis MR-1
rank00002_ca4_proteinbinders_1072_A,4tl9-assembly1_E,5.305,0.334,4tl9,E,Synechococcus elongatus PCC 7942 = FACHB-805
rank00002_ca4_proteinbinders_1072_A,3oif-assembly1_B,0.04586,0.333,3oif,B,Bacillus subtilis
rank00002_ca4_proteinbinders_1072_A,6jdo-assembly1_A,3.174,0.33,6jdo,A,Pasteurella multocida
rank00002_ca4_proteinbinders_1072_A,3k0e-assembly1_C,0.9373,0.3287,3k0e,C,Synechococcus elongatus PCC 7942 = FACHB-805
rank00002_ca4_proteinbinders_1072_A,6sxv-assembly2_B,0.879,0.327,6sxv,B,Geobacillus stearothermophilus
rank00002_ca4_proteinbinders_1072_A,1xdb-assembly1_B,0.006684,0.3262,1xdb,B,Azotobacter vinelandii
rank00002_ca4_proteinbinders_1072_A,6ncx-assembly1_C,2.025,0.326,6ncx,C,Eisenbergiella tayi
rank00002_ca4_proteinbinders_1072_A,6ncw-assembly1_A,1.566,0.3256,6ncw,A,Eisenbergiella tayi
rank00002_ca4_proteinbinders_1072_A,4jhz-assembly1_A,1.566,0.324,4jhz,A,Escherichia coli K-12
rank00002_ca4_proteinbinders_1072_A,8bc2-assembly1_A,0.1656,0.3229,8bc2,A,Priestia aryabhattai
rank00002_ca4_proteinbinders_1072_A,4d8w-assembly1_B,0.06741,0.3221,4d8w,B,Salmonella enterica subsp. enterica serovar Typhimurium
rank00002_ca4_proteinbinders_1072_A,4ovx-assembly1_A,0.7731,0.3214,4ovx,A,Planctopirus limnophila DSM 3776
rank00002_ca4_proteinbinders_1072_A,6uas-assembly1_A,0.6376,0.3212,6uas,A,Amycolatopsis mediterranei
rank00002_ca4_proteinbinders_1072_A,6mvg-assembly3_C,3.848,0.3196,6mvg,C,Mediterraneibacter gnavus
rank00002_ca4_proteinbinders_1072_A,4cqc-assembly1_B,0.02413,0.319,4cqc,B,Pseudomonas sp. ADP
rank00002_ca4_proteinbinders_1072_A,4l4o-assembly1_A,2.025,0.319,4l4o,A,Caldicellulosiruptor bescii DSM 6725
rank00002_ca4_proteinbinders_1072_A,3gx1-assembly1_B,1.066,0.3183,3gx1,B,Listeria innocua Clip11262
rank00002_ca4_proteinbinders_1072_A,8pbb-assembly1_D,0.879,0.3176,8pbb,D,Rhodobacter capsulatus SB 1003
rank00002_ca4_proteinbinders_1072_A,4wzz-assembly1_A,4.375,0.3166,4wzz,A,Lachnoclostridium phytofermentans ISDg
rank00002_ca4_proteinbinders_1072_A,6xxw-assembly1_A,0.4626,0.316,6xxw,A,Dictyoglomus thermophilum H-6-12
rank00002_ca4_proteinbinders_1072_A,3d8u-assembly1_B,2.159,0.3155,3d8u,B,Vibrio parahaemolyticus
rank00002_ca4_proteinbinders_1072_A,1oin-assembly1_A,0.1366,0.3142,1oin,A,Thermotoga maritima
rank00002_ca4_proteinbinders_1072_A,5hmq-assembly1_C,0.02413,0.3136,5hmq,C,Pseudomonas putida KT2440
rank00002_ca4_proteinbinders_1072_A,8rs5-assembly1_A,0.1553,0.3134,8rs5,A,Methanopyrus kandleri
rank00002_ca4_proteinbinders_1072_A,4cqd-assembly1_A,0.05929,0.3121,4cqd,A,Pseudomonas sp. ADP
rank00002_ca4_proteinbinders_1072_A,1oif-assembly1_A,0.2951,0.3116,1oif,A,Thermotoga maritima
rank00002_ca4_proteinbinders_1072_A,2xj4-assembly1_A,0.007599,0.3112,2xj4,A,Caulobacter vibrioides
rank00002_ca4_proteinbinders_1072_A,7p76-assembly9_I,1.781,0.3109,7p76,I,Escherichia coli 909945-2
rank00002_ca4_proteinbinders_1072_A,8y7g-assembly1_B,1.781,0.3089,8y7g,B,Marinitoga sp. 1155
rank00002_ca4_proteinbinders_1072_A,7p76-assembly4_D,2.025,0.3089,7p76,D,Escherichia coli 909945-2
rank00002_ca4_proteinbinders_1072_A,6lej-assembly1_B,0.8243,0.3076,6lej,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,6mvg-assembly1_A,3.609,0.3073,6mvg,A,Mediterraneibacter gnavus
rank00002_ca4_proteinbinders_1072_A,6ncx-assembly1_A,0.9994,0.3056,6ncx,A,Eisenbergiella tayi
rank00002_ca4_proteinbinders_1072_A,6leg-assembly1_D,0.3815,0.3054,6leg,D,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,6fw5-assembly3_C,0.2768,0.3053,6fw5,C,Mycobacterium tuberculosis CDC1551
rank00002_ca4_proteinbinders_1072_A,5czk-assembly1_B,1.899,0.3046,5czk,B,Escherichia coli K-12
rank00002_ca4_proteinbinders_1072_A,3zn8-assembly1_A,0.02413,0.3045,3zn8,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,8dhe-assembly1_C,0.1281,0.3037,8dhe,C,Tannerella forsythia
rank00002_ca4_proteinbinders_1072_A,7p76-assembly12_L,1.212,0.3036,7p76,L,Escherichia coli 909945-2
rank00002_ca4_proteinbinders_1072_A,6kv3-assembly2_D,0.5608,0.3029,6kv3,D,Staphylococcus aureus subsp. aureus COL
rank00002_ca4_proteinbinders_1072_A,1us2-assembly1_A,0.6376,0.3019,1us2,A,Cellvibrio japonicus
rank00002_ca4_proteinbinders_1072_A,1oim-assembly1_A,0.6799,0.301,1oim,A,Thermotoga maritima
rank00002_ca4_proteinbinders_1072_A,6lel-assembly1_A,0.3578,0.3003,6lel,A,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3f6t-assembly1_B,0.6376,0.2949,3f6t,B,Lactobacillus acidophilus NCFM
rank00002_ca4_proteinbinders_1072_A,6lem-assembly1_B,7.797,0.2919,6lem,B,Escherichia coli
rank00002_ca4_proteinbinders_1072_A,3m07-assembly1_A,3.384,0.288,3m07,A,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2
rank00002_ca4_proteinbinders_1072_A,6ncx-assembly1_D,0.6376,0.2872,6ncx,D,Eisenbergiella tayi
rank00002_ca4_proteinbinders_1072_A,7d89-assembly1_A,5.305,0.2854,7d89,A,Bacillus sp. (in: firmicutes)
rank00002_ca4_proteinbinders_1072_A,2y2w-assembly1_A,0.9994,0.2838,2y2w,A,Bifidobacterium longum
